t,gt_x,gt_y,gt_yaw,imu_gz,odo_v,odo_w,naive_x,naive_y,naive_yaw,ekf_x,ekf_y,ekf_yaw,ekf_bg,ekf_v
4.499999999999992,4.550769430906857,0.16305269756733415,0.044367309754712814,-0.0014174042307904169,2.3964866651882812,0.0011280031813494513,4.845742805291453,0.11600609377729035,0.009700953230866727,4.579342478466979,0.195889018691479,0.05395961865461115,-0.013862810421098406,1.353195260680691
4.549999999999992,4.600766231446503,0.16527295901585679,0.044378913059498704,-0.011423510905683852,1.134227008346523,-7.225611528624033e-05,4.902451792199121,0.11652384860605713,0.009129777685582319,4.642564103728554,0.19918980872834335,0.05396201912667767,-0.01374030771296037,1.2813076919295994
4.599999999999992,4.650760247019134,0.1674936199054244,0.044389356033806227,-0.014196600931900229,0.467958577606426,-0.00011803399542389178,4.925848891680195,0.11672085561425194,0.008419947638987235,4.687014843608381,0.20160462774449978,0.053955306832989,-0.013756806197554101,1.0066778605682285
4.6499999999999915,4.7007516456479,0.16971463533440329,0.044398754710683,-0.006361009434007217,0.9995544921893376,0.009992036174222625,4.975824976011278,0.11712576556989421,0.008101897167287042,4.736741339436548,0.20443561712152122,0.05444868184131404,-0.013883434700787711,0.9999842829808451
4.699999999999991,4.7507405851824895,0.17193596519255924,0.04440721351987209,-0.015539220896035707,1.0227471526564773,0.0018966564507927114,5.026960961770721,0.11750034009839305,0.007324936122485415,4.787030608306719,0.20734543021730723,0.054534987669292816,-0.01405669811486146,1.0196644693798607
4.749999999999991,4.800727213918654,0.1741575736632598,0.0444148264481421,-0.006344358576644185,1.1592213862186613,-0.002705679687279383,5.08492060790807,0.11790651161392163,0.007007718193653201,4.839099181678536,0.20970062669457878,0.05442472936141493,-0.013548587034937982,1.1401275890191136
4.799999999999991,4.850711671179667,0.17637942877666554,0.0444216780835851,-0.012167853314506196,1.0283426711654227,-0.0010678093343267463,5.136336688668975,0.11823554434353986,0.006399325527927768,4.895243168488942,0.2126434278555559,0.05437722494613106,-0.013429167446123257,1.0436396910155017
4.849999999999991,4.900694087862092,0.17860150200872568,0.044427844555483986,-0.007429383310362593,1.01974149378214,0.0020800104495932586,5.187322837051874,0.1185428852448894,0.006027856362409434,4.947193029590664,0.21529518789212437,0.054490654728238004,-0.01323799571349671,1.0230118142119116
4.899999999999991,4.950674586948068,0.18082376792131766,0.04443339438019267,-0.012695601921640098,1.1593827907639551,0.0031036410914246667,5.24529113356803,0.11885551572001675,0.005393076266327235,4.999193409012436,0.2182579602246124,0.054639671488576125,-0.013362909261101851,1.1407212651241254
4.94999999999999,5.0006532839862015,0.18304620383934436,0.04443838922243071,-0.015190402124308774,0.6529746408517527,-0.0005987395459120808,5.277939515129675,0.11900679491216776,0.004633556160111851,5.055470827362398,0.22139106731992125,0.05460677487188742,-0.013422835706993725,1.0559866404693092
